product_id,product_name,image_type,option_name,image_url,local_image_path
3750914404,"Sticker Custom Giày Ngôi Sao Sắc Màu,Nhãn dán vải AF1AJ1 -  Memo Custom",variation_option,Huy hiệu lớn,https://cf.shopee.vn/file/sg-11134201-23020-h9go3a4s7fnvbe,/images/products/3750914404/3750914404-variation-option-0091-2dd3b4e72a.jpg
3750914404,"Sticker Custom Giày Ngôi Sao Sắc Màu,Nhãn dán vải AF1AJ1 -  Memo Custom",variation_option,Huy hiệu nhỏ,https://cf.shopee.vn/file/sg-11134201-23020-cgxr6c0s7fnv55,/images/products/3750914404/3750914404-variation-option-0092-62309a88b2.jpg
3750914404,"Sticker Custom Giày Ngôi Sao Sắc Màu,Nhãn dán vải AF1AJ1 -  Memo Custom",variation_option,combo 4 sao,https://cf.shopee.vn/file/vn-11134201-23020-6gbfl42bvvnvda,/images/products/3750914404/3750914404-variation-option-0093-e376608c5f.jpg
3750914404,"Sticker Custom Giày Ngôi Sao Sắc Màu,Nhãn dán vải AF1AJ1 -  Memo Custom",variation_option,Combo 4 sao rỗng,https://cf.shopee.vn/file/vn-11134201-23020-pch1go50uvnv98,/images/products/3750914404/3750914404-variation-option-0094-d2414c3009.jpg
3750914404,"Sticker Custom Giày Ngôi Sao Sắc Màu,Nhãn dán vải AF1AJ1 -  Memo Custom",variation_option,Combo trăng sao 6,https://cf.shopee.vn/file/vn-11134201-23020-l6oar19bvvnvd2,/images/products/3750914404/3750914404-variation-option-0095-d5cc63984d.jpg
3750914404,"Sticker Custom Giày Ngôi Sao Sắc Màu,Nhãn dán vải AF1AJ1 -  Memo Custom",variation_option,combo sao mix 8,https://cf.shopee.vn/file/vn-11134201-23020-vfilkldcvvnv1a,/images/products/3750914404/3750914404-variation-option-0096-9ac69c50a2.jpg
3828599336,Phụ Kiện Air Force 1 Para Noise (Peaceminusone)- Nút Giày PMO,cover,,https://cf.shopee.vn/file/a93633eb22d92f11db45a8561b2b9058,/images/products/3828599336/3828599336-cover-0097-5838f49130.jpg
3828599336,Phụ Kiện Air Force 1 Para Noise (Peaceminusone)- Nút Giày PMO,gallery_1,,https://cf.shopee.vn/file/8adfaa408f92e99d165cc6daa09adad7,/images/products/3828599336/3828599336-gallery-1-0098-7158a0e631.jpg
3828599336,Phụ Kiện Air Force 1 Para Noise (Peaceminusone)- Nút Giày PMO,gallery_2,,https://cf.shopee.vn/file/504b38f7724e5074fd641035c4a63d0c,/images/products/3828599336/3828599336-gallery-2-0099-2843cd664a.jpg
3828599336,Phụ Kiện Air Force 1 Para Noise (Peaceminusone)- Nút Giày PMO,gallery_3,,https://cf.shopee.vn/file/31b34d362d56b5c04c8fa8fd8d8c96bf,/images/products/3828599336/3828599336-gallery-3-0100-8a810db830.jpg
3828599336,Phụ Kiện Air Force 1 Para Noise (Peaceminusone)- Nút Giày PMO,gallery_4,,https://cf.shopee.vn/file/f29858e202fed98f12177f2a1bd6531c,/images/products/3828599336/3828599336-gallery-4-0101-9891bc591d.jpg
3828599336,Phụ Kiện Air Force 1 Para Noise (Peaceminusone)- Nút Giày PMO,gallery_5,,https://cf.shopee.vn/file/babc165555e43e2c3e3b7b9d791fba71,/images/products/3828599336/3828599336-gallery-5-0102-82437ee1cb.jpg
3828599336,Phụ Kiện Air Force 1 Para Noise (Peaceminusone)- Nút Giày PMO,gallery_6,,https://cf.shopee.vn/file/e09a79e23a35e78960129001ba4f77c5,/images/products/3828599336/3828599336-gallery-6-0103-da4d332f6d.jpg
3828599336,Phụ Kiện Air Force 1 Para Noise (Peaceminusone)- Nút Giày PMO,gallery_7,,https://cf.shopee.vn/file/e61a3275d7e7b0fc325ebd4fcb9f3bbb,/images/products/3828599336/3828599336-gallery-7-0104-be33452cdd.jpg
3828599336,Phụ Kiện Air Force 1 Para Noise (Peaceminusone)- Nút Giày PMO,variation_option,2 nút Daisy ĐEN,https://cf.shopee.vn/file/762324aa0ca743c7dea35fb4c1dda165,/images/products/3828599336/3828599336-variation-option-0105-56b7624a35.jpg
